date,ct1_close,ct2_close,ct3_close,atm_iv_30d,ct1_ct2_spread,ct2_ct3_spread,si_carry_approx,pct_si_approx,hv30,hv60,iv_hv30_ratio,atm_iv_zscore_1yr,iv_hv30_ratio_zscore,pct_si_zscore_1yr,ct1_ct2_zscore
2025-12-22,63.61,64.78,65.85,11.46,-1.17,-1.07,1.546,75.68,12.6118,12.3357,0.9087,-1.666,-0.7221,0.4339,0.7073
2025-12-23,64.01,65.2,66.27,11.92,-1.19,-1.07,1.5494,76.8,12.3408,12.1173,0.9659,-1.5084,-0.4841,0.5064,0.67
2025-12-24,64.24,65.49,66.58,11.82,-1.25,-1.09,1.5514,80.57,12.226,12.1094,0.9668,-1.5262,-0.484,0.7533,0.5575
2025-12-26,64.49,65.78,66.95,12.18,-1.29,-1.17,1.5535,83.04,11.9433,12.1306,1.0198,-1.4034,-0.264,0.9115,0.4828
2025-12-29,64.35,65.63,66.84,11.69,-1.28,-1.21,1.5523,82.46,11.7925,12.0401,0.9913,-1.5434,-0.3898,0.8682,0.5037
2025-12-30,64.32,65.64,66.85,11.79,-1.32,-1.21,1.5521,85.05,11.5955,12.0191,1.0168,-1.5007,-0.2857,1.0339,0.4295
2025-12-31,64.27,65.6,66.83,11.36,-1.33,-1.23,1.5517,85.71,11.5719,12.0109,0.9817,-1.6192,-0.4403,1.0704,0.4124
2026-01-02,64.01,65.37,66.72,11.27,-1.36,-1.35,1.5494,87.78,11.6401,11.8471,0.9682,-1.6327,-0.5014,1.1994,0.3573
2026-01-05,64.65,65.99,67.31,11.77,-1.34,-1.32,1.5549,86.18,11.832,11.9389,0.9948,-1.4682,-0.39,1.0866,0.3974
2026-01-06,65.06,66.43,67.74,12.39,-1.37,-1.31,1.5584,87.91,11.4238,11.9257,1.0846,-1.2712,-0.0077,1.1934,0.3417
2026-01-07,64.85,66.27,67.61,12.05,-1.42,-1.34,1.5566,91.22,11.3242,11.7657,1.0641,-1.3638,-0.0994,1.4013,0.2477
2026-01-08,64.46,65.93,67.31,13.1,-1.47,-1.38,1.5533,94.64,11.5525,11.8056,1.134,-1.04,0.1992,1.6122,0.1537
2026-01-09,64.41,65.91,67.31,12.88,-1.5,-1.4,1.5529,96.59,10.731,11.8035,1.2003,-1.0991,0.4844,1.7243,0.0986
2026-01-12,64.91,66.44,67.86,13.07,-1.53,-1.42,1.5571,98.26,10.8331,11.8798,1.2065,-1.0346,0.5132,1.8149,0.0433
2026-01-13,64.88,66.41,67.86,12.89,-1.53,-1.45,1.5569,98.27,10.8372,11.8798,1.1894,-1.0812,0.4386,1.7981,0.0455
2026-01-14,64.99,66.5,67.91,12.88,-1.51,-1.41,1.5578,96.93,7.5587,11.7575,1.704,-1.0763,2.6223,1.6984,0.0865
2026-01-15,64.71,66.27,67.69,12.82,-1.56,-1.42,1.5554,100.3,7.6652,11.7865,1.6725,-1.0863,2.4497,1.8969,-0.0077
2026-01-16,64.66,66.23,67.65,12.63,-1.57,-1.42,1.555,100.96,7.6512,11.7597,1.6507,-1.1344,2.3303,1.9192,-0.0239
2026-01-20,64.34,65.96,67.43,12.84,-1.62,-1.47,1.5523,104.36,7.5909,11.5965,1.6915,-1.0639,2.4663,2.1094,-0.1174
2026-01-21,64.3,65.92,67.4,12.73,-1.62,-1.48,1.5519,104.39,7.5584,11.5503,1.6842,-1.0881,2.4026,2.0849,-0.113
2026-01-22,63.88,65.49,66.97,12.69,-1.61,-1.48,1.5483,103.99,7.7198,11.6215,1.6438,-1.0913,2.2114,2.0338,-0.0899
2026-01-23,63.81,65.48,66.97,12.64,-1.67,-1.49,1.5477,107.9,7.6833,11.5627,1.6451,-1.0974,2.1928,2.2459,-0.2032
2026-01-26,62.97,64.68,66.3,12.87,-1.71,-1.62,1.5405,111.0,8.4801,11.7516,1.5177,-1.0215,1.6691,2.4012,-0.2769
2026-01-27,63.83,65.45,67.01,13.56,-1.62,-1.56,1.5479,104.66,9.3999,11.6936,1.4426,-0.8116,1.3628,1.9887,-0.0965
2026-01-28,63.73,65.46,67.1,13.13,-1.73,-1.64,1.547,111.83,9.3895,11.3775,1.3984,-0.9312,1.1837,2.3863,-0.3079
2026-01-29,63.48,65.37,67.01,13.41,-1.89,-1.64,1.5449,122.34,9.4394,11.3114,1.4206,-0.8423,1.2681,2.9612,-0.6169
2026-01-30,63.17,64.93,66.55,13.81,-1.76,-1.62,1.5422,114.12,8.7256,11.3323,1.5827,-0.719,1.8985,2.4299,-0.3568
2026-02-02,62.67,64.4,66.1,13.54,-1.73,-1.7,1.5379,112.49,8.8793,11.3484,1.5249,-0.7924,1.66,2.3006,-0.2943
2026-02-03,62.31,64.11,65.8,13.41,-1.8,-1.69,1.5348,117.28,8.9975,11.3937,1.4904,-0.8242,1.5175,2.539,-0.4276
2026-02-04,62.24,63.99,65.72,13.53,-1.75,-1.73,1.5342,114.07,8.9004,11.207,1.5202,-0.783,1.6257,2.3205,-0.3243
2026-02-05,61.76,63.5,65.26,13.72,-1.74,-1.76,1.5301,113.72,9.1185,10.9391,1.5046,-0.7211,1.5569,2.2674,-0.3
2026-02-06,61.06,63.04,64.83,14.76,-1.98,-1.79,1.5241,129.91,9.3327,10.9066,1.5815,-0.4106,1.8414,3.1118,-0.7689
2026-02-09,61.61,63.76,65.45,15.38,-2.15,-1.69,1.5288,140.63,9.7137,11.0204,1.5833,-0.224,1.8382,3.6117,-1.0966
2026-02-10,61.59,63.78,65.48,15.23,-2.19,-1.7,1.5286,143.27,9.5908,10.8765,1.588,-0.2646,1.8452,3.6457,-1.1662
2026-02-11,61.99,64.04,65.69,15.41,-2.05,-1.65,1.5321,133.8,9.8642,10.8975,1.5622,-0.2073,1.7359,3.062,-0.8827
2026-02-12,62.29,64.33,65.98,15.33,-2.04,-1.65,1.5347,132.93,10.0187,10.8659,1.5301,-0.227,1.6026,2.952,-0.856
2026-02-13,62.11,64.13,65.82,14.61,-2.02,-1.69,1.5331,131.76,10.0321,10.8736,1.4563,-0.4358,1.3149,2.8332,-0.8099
2026-02-17,61.52,63.64,65.37,14.6,-2.12,-1.73,1.528,138.74,10.2935,11.0205,1.4184,-0.4346,1.1653,3.1128,-0.9997
2026-02-18,61.55,63.76,65.47,14.82,-2.21,-1.71,1.5283,144.61,9.7438,10.9892,1.521,-0.3655,1.544,3.3192,-1.1681
2026-02-19,61.93,64.14,65.73,15.23,-2.21,-1.59,1.5316,144.29,9.7321,10.872,1.5649,-0.2401,1.6977,3.222,-1.1587
2026-02-20,63.03,65.63,67.18,16.39,-2.6,-1.55,1.541,168.72,11.1998,11.3887,1.4634,0.1064,1.3082,4.2526,-1.9047
2026-02-23,63.56,65.14,66.82,15.63,-1.58,-1.68,1.5456,102.23,11.4079,11.5025,1.3701,-0.117,0.9541,1.1912,0.0917
2026-02-24,63.56,65.56,67.19,15.39,-2.0,-1.63,1.5456,129.4,11.4083,11.0446,1.349,-0.1855,0.8719,2.3756,-0.7244
2026-02-25,64.17,66.17,67.8,16.01,-2.0,-1.63,1.5508,128.97,11.5331,11.1581,1.3882,0.0017,1.0148,2.3228,-0.7191
2026-02-26,63.36,65.36,67.07,14.88,-2.0,-1.71,1.5438,129.55,12.0735,11.4671,1.2325,-0.3311,0.435,2.3173,-0.7141
2026-02-27,63.61,65.61,67.32,14.44,-2.0,-1.71,1.546,129.37,12.131,10.0467,1.1903,-0.4583,0.2794,2.2806,-0.7096
2026-03-02,64.59,66.41,68.92,14.42,-1.82,-2.51,1.5544,117.09,12.9297,10.5386,1.1153,-0.4606,0.0013,1.7395,-0.3549
2026-03-03,64.04,65.95,68.51,14.53,-1.91,-2.56,1.5497,123.25,13.1613,10.6786,1.104,-0.4244,-0.0396,1.9832,-0.5265
2026-03-04,64.16,66.1,68.69,14.36,-1.94,-2.59,1.5507,125.1,13.1009,10.6169,1.0961,-0.4709,-0.0687,2.04,-0.5795
2026-03-05,64.04,66.0,68.73,13.98,-1.96,-2.73,1.5497,126.48,13.1103,10.6128,1.0663,-0.5784,-0.18,2.0716,-0.6135
2026-03-06,64.2,66.16,68.86,14.97,-1.96,-2.7,1.551,126.37,12.987,10.5923,1.1527,-0.2777,0.1425,2.043,-0.6081
2026-03-09,64.62,66.57,69.33,16.03,-1.95,-2.76,1.5547,125.43,13.1097,10.6593,1.2228,0.0449,0.4021,1.9805,-0.5829
2026-03-10,65.3,67.17,69.85,16.69,-1.87,-2.68,1.5605,119.83,12.7579,10.8378,1.3082,0.2476,0.7169,1.732,-0.4208
2026-03-11,65.17,67.08,69.77,16.76,-1.91,-2.69,1.5594,122.48,12.235,10.8344,1.3698,0.2743,0.9409,1.8199,-0.4945
2026-03-12,65.14,67.15,69.87,18.13,-2.01,-2.72,1.5591,128.92,12.2214,10.8232,1.4835,0.6929,1.3545,2.0565,-0.6853
2026-03-13,65.85,67.89,70.33,17.9,-2.04,-2.44,1.5652,130.33,12.4791,11.0323,1.4344,0.6294,1.1625,2.0868,-0.7382
2026-03-16,68.19,70.06,71.98,18.51,-1.87,-1.92,1.5853,117.96,15.702,12.7535,1.1788,0.8213,0.2099,1.5778,-0.3984
2026-03-17,68.77,70.75,72.65,17.99,-1.98,-1.9,1.5903,124.5,15.4676,12.8136,1.1631,0.67,0.1495,1.8174,-0.6101
2026-03-18,68.7,70.57,72.64,18.01,-1.87,-2.07,1.5897,117.63,15.2916,12.8227,1.1778,0.6831,0.2018,1.5335,-0.3885
2026-03-19,67.67,69.61,71.99,17.72,-1.94,-2.38,1.5808,122.72,16.1523,13.2446,1.0971,0.6007,-0.0998,1.7162,-0.5227
2026-03-20,67.31,69.33,71.96,17.38,-2.02,-2.63,1.5777,128.03,16.0305,13.2924,1.0842,0.5019,-0.1489,1.9048,-0.6762
2026-03-23,67.18,69.31,71.84,18.25,-2.13,-2.53,1.5766,135.1,15.5252,13.2582,1.1755,0.7781,0.1886,2.1561,-0.8874
2026-03-24,67.62,69.77,72.28,18.8,-2.15,-2.51,1.5804,136.04,15.4622,13.2982,1.2159,0.9538,0.3358,2.1676,-0.9205
2026-03-25,68.18,70.33,72.63,18.93,-2.15,-2.3,1.5852,135.63,15.4967,13.3706,1.2216,0.9984,0.3537,2.1288,-0.9148
2026-03-26,69.41,71.52,73.64,20.66,-2.11,-2.12,1.5958,132.22,16.0372,13.7967,1.2883,1.5391,0.5978,1.9822,-0.8311
2026-03-27,69.46,71.7,74.02,21.94,-2.24,-2.32,1.5962,140.33,16.0578,13.7925,1.3663,1.9322,0.8822,2.2646,-1.0787
2026-03-30,70.19,72.42,74.61,22.94,-2.23,-2.19,1.6025,139.16,16.0524,13.9125,1.4291,2.2311,1.1073,2.1955,-1.0507
2026-03-31,70.0,72.13,74.34,21.27,-2.13,-2.21,1.6008,133.06,15.6661,13.8924,1.3577,1.7113,0.8363,1.9459,-0.848
2026-04-01,70.76,72.94,75.08,21.21,-2.18,-2.14,1.6074,135.62,15.7327,13.9156,1.3481,1.6918,0.7951,2.0154,-0.9385
2026-04-02,70.92,73.05,74.98,20.68,-2.13,-1.93,1.6087,132.41,15.7408,13.8804,1.3138,1.5286,0.6629,1.8765,-0.8338
2026-04-06,71.67,73.84,75.75,21.02,-2.17,-1.91,1.6152,134.35,15.3581,13.9686,1.3687,1.6341,0.8601,1.924,-0.9056
2026-04-07,71.31,73.54,75.47,21.06,-2.23,-1.93,1.6121,138.33,15.5384,13.9466,1.3554,1.6485,0.8043,2.0418,-1.0166
2026-04-08,71.67,73.58,75.47,20.73,-1.91,-1.89,1.6152,118.25,15.4988,13.9537,1.3375,1.5531,0.7318,1.3148,-0.3786
2026-04-09,73.26,75.32,76.87,22.03,-2.06,-1.55,1.6288,126.47,16.2807,14.5056,1.3531,1.9653,0.783,1.591,-0.6697
2026-04-10,73.22,75.33,76.89,21.43,-2.11,-1.56,1.6285,129.57,15.534,14.5062,1.3796,1.7831,0.8744,1.6833,-0.7633
2026-04-13,74.53,76.63,77.81,22.84,-2.1,-1.18,1.6397,128.07,15.9742,14.8592,1.4298,2.2247,1.0529,1.6151,-0.7377
2026-04-14,74.34,76.52,77.2,22.91,-2.18,-0.68,1.6381,133.08,15.8392,14.83,1.4464,2.2434,1.1063,1.7738,-0.8952
2026-04-15,75.11,77.42,78.35,23.85,-2.31,-0.93,1.6447,140.45,15.4067,14.9052,1.548,2.5277,1.4724,2.0133,-1.1513
2026-04-16,75.7,78.13,78.99,24.33,-2.43,-0.86,1.6498,147.29,15.3877,14.8622,1.5811,2.6559,1.582,2.2228,-1.3841
2026-04-17,77.4,79.82,80.5,26.04,-2.42,-0.68,1.6644,145.4,15.9556,15.3714,1.632,3.1317,1.7546,2.1284,-1.3533
2026-04-20,77.6,80.04,80.76,26.13,-2.44,-0.72,1.6661,146.45,15.9539,15.24,1.6378,3.1039,1.7598,2.1356,-1.3897
2026-04-21,78.26,80.86,81.79,25.96,-2.6,-0.93,1.6717,155.53,15.966,15.2498,1.626,3.0007,1.7006,2.4163,-1.7069
2026-04-22,76.33,78.64,80.16,23.56,-2.31,-1.52,1.6552,139.56,18.3099,15.9686,1.2867,2.271,0.4408,1.8505,-1.1021
2026-04-23,76.8,79.45,80.68,23.63,-2.65,-1.23,1.6592,159.72,18.1835,15.8348,1.2995,2.2711,0.4823,2.4948,-1.8108
2026-04-24,77.0,79.36,80.58,22.27,-2.36,-1.22,1.6609,142.09,18.1182,15.8055,1.2292,1.8679,0.2148,1.8924,-1.207
2026-04-27,77.33,79.58,80.97,22.55,-2.25,-1.39,1.6637,135.24,18.0522,15.7378,1.2492,1.9405,0.2835,1.6548,-0.9677
2026-04-28,77.34,79.67,81.11,22.05,-2.33,-1.44,1.6638,140.04,15.7738,15.6597,1.3979,1.7883,0.8357,1.8059,-1.1319
2026-04-29,76.86,79.2,80.46,21.87,-2.34,-1.26,1.6597,140.99,16.0013,15.6104,1.3668,1.7332,0.7121,1.8291,-1.1444
2026-04-30,79.86,82.2,82.87,24.6,-2.34,-0.67,1.6855,138.83,18.8029,17.0501,1.3083,2.4945,0.4845,1.7385,-1.1519
2026-05-01,84.19,84.56,85.26,26.06,-0.37,-0.7,4.3066,8.5915,22.4367,19.7131,1.1615,2.8715,-0.0804,-2.5462,3.14
2026-05-04,82.92,83.68,84.56,25.47,-0.76,-0.88,1.7117,44.4,23.0914,19.9771,1.103,2.6694,-0.3112,-1.3655,2.2577
2026-05-05,84.8,85.27,86.1,27.62,-0.47,-0.83,1.7279,27.2,23.3543,20.0001,1.1827,3.2194,-0.0114,-1.9289,2.8364
2026-05-06,84.05,84.76,85.51,28.43,-0.71,-0.75,1.7214,41.25,23.8471,20.2005,1.1922,3.374,0.0184,-1.4657,2.2953
2026-05-07,83.0,83.69,84.41,28.64,-0.69,-0.72,1.7124,40.29,24.5252,20.4967,1.1678,3.3598,-0.0839,-1.498,2.3044
2026-05-08,84.73,85.46,86.13,29.67,-0.73,-0.67,1.7273,42.26,24.6481,20.7447,1.2037,3.5471,0.0494,-1.4325,2.1904
2026-05-11,87.77,87.4,87.94,31.64,0.37,-0.54,1.7534,-21.1,25.9251,21.6386,1.2204,3.9345,0.1079,-3.5024,4.2781
2026-05-12,86.32,86.28,86.78,30.93,0.04,-0.5,1.7409,-2.3,26.8579,22.0524,1.1516,3.6557,-0.1734,-2.8171,3.5171
2026-05-13,86.81,86.46,87.03,30.0,0.35,-0.57,1.7451,-20.06,26.7069,21.8288,1.1233,3.3511,-0.2948,-3.334,3.9732
2026-05-14,83.94,84.48,85.06,23.79,-0.54,-0.58,1.7205,31.39,29.1721,23.252,0.8155,1.8365,-1.5412,-1.6658,2.2699
2026-05-15,80.61,81.91,82.55,23.43,-1.3,-0.64,1.6919,76.84,32.0929,25.0614,0.7301,1.7406,-1.8871,-0.2535,0.8443
2026-05-18,83.7,83.98,84.59,24.37,-0.28,-0.61,1.7184,16.29,33.4823,25.8356,0.7278,1.9454,-1.906,-2.1209,2.7206
2026-05-19,82.33,83.16,83.9,24.34,-0.83,-0.74,1.7067,48.63,33.9478,26.1863,0.717,1.9176,-1.9534,-1.108,1.6842
2026-05-20,81.6,82.96,83.77,24.66,-1.36,-0.81,4.251,31.9925,34.1788,26.3122,0.7215,1.9718,-1.936,-1.6104,0.6884
2026-05-21,77.98,79.73,80.58,23.82,-1.75,-0.85,4.1733,41.9332,36.6436,28.174,0.65,1.7581,-2.2143,-1.2966,-0.0508
2026-05-22,77.42,79.33,80.19,23.65,-1.91,-0.86,4.1613,45.8991,36.7358,28.0634,0.6438,1.7032,-2.2259,-1.17,-0.3605
2026-05-26,77.37,79.79,80.68,23.97,-2.42,-0.89,4.1602,58.1703,36.4306,28.0749,0.658,1.7613,-2.1553,-0.7941,-1.3342
2026-05-27,76.16,78.66,79.68,23.09,-2.5,-1.02,4.1343,60.4697,36.7501,28.2277,0.6283,1.5464,-2.2578,-0.723,-1.487
2026-05-28,76.77,79.53,80.59,23.15,-2.76,-1.06,4.1474,66.5477,36.704,28.1482,0.6307,1.5486,-2.2317,-0.5389,-1.9818
2026-05-29,76.15,79.59,80.72,22.6,-3.44,-1.13,4.1341,83.2104,36.7269,28.2398,0.6154,1.4134,-2.2702,-0.0355,-3.2288
2026-06-01,76.64,80.16,81.32,22.45,-3.52,-1.16,4.1446,84.9298,36.1856,28.2316,0.6204,1.3702,-2.2293,0.0149,-3.3328
2026-06-02,77.04,80.54,81.72,22.72,-3.5,-1.18,4.1532,84.2724,36.2119,28.235,0.6274,1.4216,-2.1816,-0.0061,-3.2407
2026-06-03,76.73,80.51,81.72,22.04,-3.78,-1.21,4.1465,91.1612,36.1318,28.2623,0.61,1.2603,-2.2278,0.2001,-3.6592
2026-06-04,74.89,78.49,79.81,21.55,-3.6,-1.32,4.107,87.6552,36.0915,28.7554,0.5971,1.1436,-2.2553,0.0912,-3.2693
2026-06-09,71.26,75.3,76.58,20.59,-4.04,-1.28,4.0291,100.2705,33.9,27.86,0.6074,0.9295,-2.2204,0.4699,-4.0495
2026-06-10,71.10000000000001,75.3,76.60000000000001,21.43,-4.2,-1.3,4.0257,104.3297,33.87,27.13,0.6327,1.1146,-2.1031,0.5892,-4.2145
2026-06-11,72.49,76.36,77.6,21.59,-3.87,-1.24,4.0555,95.426,34.52,27.34,0.6254,1.1444,-2.1098,0.3154,-3.5312
2026-06-12,72.94,76.42,77.64,20.64,-3.48,-1.22,4.0652,85.6046,32.5,27.36,0.6351,0.9253,-2.0505,0.0149,-2.8157
2026-06-15,76.81,78.12,79.06,20.87,-1.31,-0.94,2.4889,52.6337,27.06,23.03,0.7712,0.9721,-1.5253,-0.9867,0.7201
2026-06-16,77.75,79.06,80.03,21.36,-1.31,-0.97,2.501,52.379,27.35,23.14,0.781,1.0764,-1.4799,-0.9931,0.7142
2026-06-17,79.79,81.09,82.03,21.75,-1.3,-0.94,2.5273,51.4383,28.24,23.67,0.7702,1.157,-1.5114,-1.0207,0.7247
2026-06-18,79.67,81.05,81.96,21.21,-1.38,-0.91,2.5258,54.6362,28.23,23.66,0.7513,1.0301,-1.5714,-0.9222,0.5898
2026-06-22,79.67,81.05,81.96000000000001,21.33,-1.38,-0.91,2.5258,54.6362,28.23,23.66,0.7556,1.0512,-1.5451,-0.9203,0.584
